,_id,date,quantity,revenue,ordersCount
0,61b7404307b79a564847cd77,2021-04-19,1,24.0,1
1,61b7404307b79a564847ce26,2021-04-22,1,24.0,1
2,61b7404307b79a564847cf12,2021-04-27,2,48.0,1
3,61b7404307b79a564847cf3c,2021-04-28,1,24.0,1
4,61b7404407b79a564847cf9a,2021-04-30,2,48.0,2
5,61b7404407b79a564847cfd4,2021-05-01,1,24.0,1
6,61b7404407b79a564847d009,2021-05-02,3,72.0,2
7,61b7404407b79a564847d03d,2021-05-03,1,24.0,1
8,61b7404407b79a564847d072,2021-05-04,4,96.0,3
9,61b7404407b79a564847d098,2021-05-05,1,24.0,1
10,61b7404407b79a564847d0c4,2021-05-06,1,24.0,1
11,61b7404407b79a564847d0ff,2021-05-07,2,48.0,1
12,61b7404407b79a564847d140,2021-05-08,3,72.0,2
13,61b7404407b79a564847d17d,2021-05-09,2,48.0,2
14,61b7404407b79a564847d1be,2021-05-10,8,192.0,3
15,61b7404407b79a564847d25b,2021-05-13,1,24.0,1
16,61b7404407b79a564847d2b2,2021-05-14,1,24.0,1
17,61b7404407b79a564847d304,2021-05-15,2,48.0,2
18,61b7404407b79a564847d347,2021-05-16,4,96.0,4
19,61b7404407b79a564847d37f,2021-05-17,3,72.0,3
20,61b7404407b79a564847d3be,2021-05-18,3,72.0,1
21,61b7404407b79a564847d403,2021-05-19,8,192.0,3
22,61b7404407b79a564847d44a,2021-05-20,8,192.0,6
23,61b7404407b79a564847d490,2021-05-21,4,96.0,4
24,61b7404407b79a564847d4d8,2021-05-22,5,120.0,5
25,61b7404407b79a564847db23,2021-06-14,1,24.0,1
26,61b7404407b79a564847de5e,2021-07-02,18,432.0,11
27,61b7404407b79a564847de91,2021-07-03,7,168.0,5
28,61b7404407b79a564847dec1,2021-07-04,4,96.0,3
29,61b7404407b79a564847e046,2021-07-08,8,192.0,5
30,61b7404407b79a564847e0a7,2021-07-09,11,264.0,7
31,61b7404407b79a564847e14f,2021-07-11,1,24.0,1
32,61b7404407b79a564847e19d,2021-07-12,3,72.0,3
33,61b7404407b79a564847e226,2021-07-14,4,96.0,3
34,61b7404407b79a564847e250,2021-07-15,3,72.0,3
35,61b7404407b79a564847e285,2021-07-16,2,48.0,1
36,61b7404407b79a564847e2cd,2021-07-17,3,72.0,2
37,61b7404407b79a564847e319,2021-07-18,3,72.0,2
38,61b7404407b79a564847e354,2021-07-19,7,168.0,4
39,61b7404407b79a564847e39b,2021-07-20,9,216.0,6
40,61b7404407b79a564847e3e2,2021-07-21,8,192.0,4
41,61b7404407b79a564847e422,2021-07-22,5,120.0,4
42,61b7404407b79a564847e475,2021-07-23,8,192.0,7
43,61b7404407b79a564847e4bf,2021-07-24,4,96.0,4
44,61b7404407b79a564847e513,2021-07-25,4,96.0,4
45,61b7404407b79a564847e551,2021-07-26,12,288.0,7
46,61b7404407b79a564847e58f,2021-07-27,5,120.0,4
