,_id,date,quantity,revenue,ordersCount
50,61b7404307b79a564847ca43,2021-04-06,9,126.0,8
51,61b7404307b79a564847ca94,2021-04-07,8,112.0,8
52,61b7404307b79a564847cae7,2021-04-08,8,112.0,7
53,61b7404307b79a564847cb37,2021-04-09,16,224.0,12
54,61b7404307b79a564847cb95,2021-04-10,9,126.0,7
55,61b7404307b79a564847cbd5,2021-04-11,3,42.0,3
56,61b7404307b79a564847cc14,2021-04-12,7,98.0,7
57,61b7404307b79a564847cc46,2021-04-13,1,14.0,1
58,61b7404307b79a564847cc6e,2021-04-14,1,14.0,1
59,61b7404307b79a564847cca5,2021-04-15,6,84.0,4
60,61b7404307b79a564847cce9,2021-04-16,7,98.0,6
61,61b7404307b79a564847cd21,2021-04-17,6,84.0,6
62,61b7404307b79a564847cd5d,2021-04-18,2,28.0,2
63,61b7404307b79a564847cd98,2021-04-19,11,154.0,9
64,61b7404307b79a564847cdd3,2021-04-20,2,28.0,1
65,61b7404307b79a564847ce0f,2021-04-21,5,70.0,4
66,61b7404307b79a564847ce47,2021-04-22,4,56.0,3
67,61b7404307b79a564847ce7e,2021-04-23,6,84.0,6
68,61b7404307b79a564847cea1,2021-04-24,5,70.0,5
69,61b7404307b79a564847cedd,2021-04-25,10,140.0,6
70,61b7404307b79a564847ceff,2021-04-26,3,42.0,3
71,61b7404307b79a564847cf29,2021-04-27,3,42.0,3
72,61b7404307b79a564847cf58,2021-04-28,6,84.0,5
73,61b7404307b79a564847cf8e,2021-04-29,4,56.0,4
74,61b7404407b79a564847cfb3,2021-04-30,8,112.0,8
75,61b7404407b79a564847cff5,2021-05-01,4,56.0,3
76,61b7404407b79a564847d02a,2021-05-02,3,42.0,3
77,61b7404407b79a564847d057,2021-05-03,12,168.0,7
78,61b7404407b79a564847d0b2,2021-05-05,3,42.0,3
79,61b7404407b79a564847d0e6,2021-05-06,10,140.0,6
80,61b7404407b79a564847d126,2021-05-07,3,42.0,3
81,61b7404407b79a564847d168,2021-05-08,4,56.0,3
82,61b7404407b79a564847d1a2,2021-05-09,4,56.0,4
83,61b7404407b79a564847d1d6,2021-05-10,6,84.0,5
84,61b7404407b79a564847d20d,2021-05-11,3,42.0,3
85,61b7404407b79a564847d239,2021-05-12,1,14.0,1
86,61b7404407b79a564847d28a,2021-05-13,8,112.0,5
87,61b7404407b79a564847d2e0,2021-05-14,5,70.0,5
88,61b7404407b79a564847d327,2021-05-15,15,210.0,13
89,61b7404407b79a564847d368,2021-05-16,13,182.0,11
90,61b7404407b79a564847d3a3,2021-05-17,6,84.0,5
91,61b7404407b79a564847d3df,2021-05-18,7,98.0,6
92,61b7404407b79a564847d42c,2021-05-19,8,112.0,5
93,61b7404407b79a564847d473,2021-05-20,1,14.0,1
94,61b7404407b79a564847d4b6,2021-05-21,6,84.0,6
95,61b7404407b79a564847d4f7,2021-05-22,4,56.0,3
96,61b7404407b79a564847d53d,2021-05-23,5,70.0,4
97,61b7404407b79a564847d585,2021-05-24,4,56.0,4
98,61b7404407b79a564847d5d1,2021-05-25,5,70.0,5
99,61b7404407b79a564847d619,2021-05-26,5,70.0,5
100,61b7404407b79a564847d664,2021-05-27,4,56.0,3
101,61b7404407b79a564847d6aa,2021-05-28,7,98.0,6
102,61b7404407b79a564847d6f9,2021-05-29,8,112.0,8
103,61b7404407b79a564847d73d,2021-05-30,5,70.0,5
104,61b7404407b79a564847d785,2021-05-31,4,56.0,4
105,61b7404407b79a564847d7d5,2021-06-01,8,112.0,7
106,61b7404407b79a564847d81b,2021-06-02,6,84.0,5
107,61b7404407b79a564847d867,2021-06-03,8,112.0,7
108,61b7404407b79a564847d8c1,2021-06-04,6,84.0,3
109,61b7404407b79a564847d918,2021-06-05,7,98.0,6
110,61b7404407b79a564847d965,2021-06-06,3,42.0,3
111,61b7404407b79a564847d9b2,2021-06-07,5,70.0,5
112,61b7404407b79a564847d9fc,2021-06-08,6,84.0,6
113,61b7404407b79a564847da3f,2021-06-09,5,70.0,4
114,61b7404407b79a564847da9d,2021-06-10,9,126.0,8
115,61b7404407b79a564847dac9,2021-06-11,5,70.0,5
116,61b7404407b79a564847daf5,2021-06-12,14,196.0,12
117,61b7404407b79a564847db11,2021-06-13,1,14.0,1
118,61b7404407b79a564847db41,2021-06-14,3,42.0,3
119,61b7404407b79a564847db6f,2021-06-15,10,140.0,8
120,61b7404407b79a564847db96,2021-06-16,6,84.0,5
121,61b7404407b79a564847dbc4,2021-06-17,3,42.0,3
122,61b7404407b79a564847dbf1,2021-06-18,1,14.0,1
123,61b7404407b79a564847dc20,2021-06-19,9,126.0,8
124,61b7404407b79a564847dc4e,2021-06-20,2,28.0,2
125,61b7404407b79a564847dc78,2021-06-21,8,112.0,6
126,61b7404407b79a564847dca4,2021-06-22,8,112.0,7
127,61b7404407b79a564847dcd0,2021-06-23,6,84.0,4
128,61b7404407b79a564847dd05,2021-06-24,7,98.0,4
129,61b7404407b79a564847dd36,2021-06-25,5,70.0,5
130,61b7404407b79a564847dd61,2021-06-26,6,84.0,5
131,61b7404407b79a564847dd91,2021-06-27,6,84.0,4
132,61b7404407b79a564847ddc1,2021-06-28,9,126.0,8
133,61b7404407b79a564847ddeb,2021-06-29,1,14.0,1
134,61b7404407b79a564847de14,2021-06-30,1,14.0,1
135,61b7404407b79a564847de47,2021-07-01,5,70.0,4
136,61b7404407b79a564847de73,2021-07-02,4,56.0,4
137,61b7404407b79a564847dea4,2021-07-03,4,56.0,4
138,61b7404407b79a564847dedb,2021-07-04,3,42.0,3
139,61b7404407b79a564847df40,2021-07-05,4,56.0,3
140,61b7404407b79a564847dfb2,2021-07-06,2,28.0,2
141,61b7404407b79a564847e011,2021-07-07,3,42.0,3
142,61b7404407b79a564847e06c,2021-07-08,6,84.0,6
143,61b7404407b79a564847e0d0,2021-07-09,2,28.0,2
144,61b7404407b79a564847e129,2021-07-10,1,14.0,1
145,61b7404407b79a564847e16c,2021-07-11,4,56.0,3
146,61b7404407b79a564847e1bf,2021-07-12,10,140.0,6
147,61b7404407b79a564847e20d,2021-07-13,1,14.0,1
148,61b7404407b79a564847e237,2021-07-14,3,42.0,3
149,61b7404407b79a564847e264,2021-07-15,4,56.0,4
150,61b7404407b79a564847e2ef,2021-07-17,1,14.0,1
151,61b7404407b79a564847e336,2021-07-18,3,42.0,2
152,61b7404407b79a564847e36a,2021-07-19,1,14.0,1
153,61b7404407b79a564847e3b7,2021-07-20,2,28.0,2
154,61b7404407b79a564847e3fe,2021-07-21,4,56.0,4
155,61b7404407b79a564847e43b,2021-07-22,3,42.0,3
156,61b7404407b79a564847e496,2021-07-23,1,14.0,1
157,61b7404407b79a564847e4dd,2021-07-24,4,56.0,3
158,61b7404407b79a564847e52e,2021-07-25,2,28.0,2
159,61b7404407b79a564847e568,2021-07-26,1,14.0,1
160,61b7404407b79a564847e5a6,2021-07-27,3,42.0,2
161,61b7404407b79a564847e5e7,2021-07-28,2,28.0,1
162,61b7404407b79a564847e620,2021-07-29,4,56.0,3
163,61b7404407b79a564847e660,2021-07-30,8,112.0,6
164,61b7404407b79a564847e68e,2021-07-31,4,56.0,4
165,61b7404407b79a564847e6bf,2021-08-01,6,84.0,4
166,61b7404407b79a564847e6fe,2021-08-02,4,56.0,3
167,61b7404407b79a564847e738,2021-08-03,4,56.0,4
168,61b7404407b79a564847e77a,2021-08-04,2,28.0,2
169,61b7404407b79a564847e7b9,2021-08-05,5,70.0,4
170,61b7404407b79a564847e800,2021-08-06,5,70.0,4
171,61b7404407b79a564847e83c,2021-08-07,4,56.0,4
172,61b7404407b79a564847e897,2021-08-08,2,28.0,2
173,61b7404407b79a564847e8d5,2021-08-09,2,28.0,2
174,61b7404407b79a564847e91a,2021-08-10,4,56.0,4
175,61b7404407b79a564847e95a,2021-08-11,2,28.0,2
176,61b7404407b79a564847e9c5,2021-08-12,2,28.0,2
177,61b7404407b79a564847ea1c,2021-08-13,5,70.0,3
178,61b7404407b79a564847ea6b,2021-08-14,9,126.0,9
179,61b7404407b79a564847eab7,2021-08-15,6,84.0,6
180,61b7404407b79a564847eaff,2021-08-16,4,56.0,3
181,61b7404407b79a564847eb48,2021-08-17,3,42.0,3
182,61b7404407b79a564847eb99,2021-08-18,5,70.0,5
183,61b7404407b79a564847ebe5,2021-08-19,2,28.0,2
184,61b7404407b79a564847ec32,2021-08-20,5,70.0,5
185,61b7404407b79a564847ec72,2021-08-21,4,56.0,4
186,61b7404407b79a564847ecae,2021-08-22,2,28.0,2
187,61b7404407b79a564847ece8,2021-08-23,1,14.0,1
188,61b7404407b79a564847ed5b,2021-08-25,2,28.0,2
189,61b7404407b79a564847ed8c,2021-08-26,4,56.0,2
190,61b7404407b79a564847edce,2021-08-27,3,42.0,3
191,61b7404407b79a564847ee03,2021-08-28,3,42.0,3
192,61b7404407b79a564847ee46,2021-08-29,2,28.0,2
193,61b7404407b79a564847ee81,2021-08-30,2,28.0,2
194,61b7404407b79a564847eea4,2021-08-31,2,28.0,2
195,61b7404407b79a564847eec8,2021-09-01,4,56.0,4
196,61b7404407b79a564847eeff,2021-09-02,8,112.0,8
197,61b7404407b79a564847ef4f,2021-09-03,5,70.0,5
198,61b7404407b79a564847ef7a,2021-09-04,4,56.0,4
199,61b7404407b79a564847eff8,2021-09-06,3,42.0,3
200,61b7404407b79a564847f090,2021-09-08,4,56.0,3
201,61b7404407b79a564847f0d2,2021-09-09,4,56.0,4
202,61b7404407b79a564847f11f,2021-09-10,3,42.0,3
203,61b7404407b79a564847f163,2021-09-11,8,112.0,7
204,61b7404407b79a564847f1a7,2021-09-12,3,42.0,3
205,61b7404407b79a564847f1e8,2021-09-13,1,14.0,1
206,61b7404407b79a564847f22a,2021-09-14,2,28.0,2
207,61b7404407b79a564847f26a,2021-09-15,4,56.0,4
208,61b7404407b79a564847f2b4,2021-09-16,6,84.0,5
209,61b7404407b79a564847f2f6,2021-09-17,2,28.0,2
210,61b7404407b79a564847f333,2021-09-18,3,42.0,2
211,61b7404507b79a564847f386,2021-09-20,3,42.0,3
212,61b7404507b79a564847f3d8,2021-09-21,3,36.522,3
213,61b7404507b79a564847f425,2021-09-22,12,146.088,8
214,61b7404507b79a564847f470,2021-09-23,13,158.262,8
215,61b7404507b79a564847f4c8,2021-09-24,9,109.566,9
216,61b7404507b79a564847f50b,2021-09-25,2,24.348,2
217,61b7404507b79a564847f54b,2021-09-26,4,48.696,3
218,61b7404507b79a564847f58c,2021-09-27,7,85.21799999999999,6
219,61b7404507b79a564847f5db,2021-09-28,6,73.044,6
220,61b7404507b79a564847f616,2021-09-29,2,24.348,2
221,61b7404507b79a564847f652,2021-09-30,12,146.088,7
222,61b7404507b79a564847f693,2021-10-01,9,109.566,8
223,61b7404507b79a564847f6d8,2021-10-02,6,73.044,5
224,61b7404507b79a564847f723,2021-10-03,4,48.696,3
225,61b7404507b79a564847f762,2021-10-04,3,36.522,3
226,61b7404507b79a564847f7a3,2021-10-05,4,48.696,3
227,61b7404507b79a564847f7e7,2021-10-06,6,73.044,5
228,61b7404507b79a564847f83f,2021-10-07,8,97.392,7
229,61b7404507b79a564847f899,2021-10-08,12,146.088,11
230,61b7404507b79a564847f8da,2021-10-09,1,12.174,1
231,61b7404507b79a564847f90b,2021-10-10,5,60.87,4
232,61b7404507b79a564847f95a,2021-10-11,5,60.87,5
233,61b7404507b79a564847f995,2021-10-12,4,48.696,3
234,61b7404507b79a564847f9d8,2021-10-13,5,60.87,5
235,61b7404507b79a564847fa3b,2021-10-14,6,73.044,6
236,61b7404507b79a564847fa89,2021-10-15,13,158.262,10
237,61b7404507b79a564847face,2021-10-16,8,97.392,6
238,61b7404507b79a564847faff,2021-10-17,9,109.566,7
239,61b7404507b79a564847fb3d,2021-10-18,5,60.87,3
240,61b7404507b79a564847fb78,2021-10-19,6,73.044,4
241,61b7404507b79a564847fbbe,2021-10-20,4,48.696,4
242,61b7404507b79a564847fc1c,2021-10-21,7,85.21799999999999,6
243,61b7404507b79a564847fc6b,2021-10-22,11,133.914,7
244,61b7404507b79a564847fcab,2021-10-23,3,36.522,3
245,61b7404507b79a564847fcec,2021-10-24,4,48.696,3
246,61b7404507b79a564847fd28,2021-10-25,4,48.696,4
247,61b7404507b79a564847fd6a,2021-10-26,3,36.522,3
248,61b7404507b79a564847fda3,2021-10-27,6,73.044,6
249,61b7404507b79a564847fde6,2021-10-28,9,109.566,7
250,61b7404507b79a564847fe2c,2021-10-29,11,133.914,10
251,61b7404507b79a564847fe66,2021-10-30,6,73.044,5
252,61b7404507b79a564847feb4,2021-10-31,2,24.348,2
253,61b7404507b79a564847fef3,2021-11-01,4,48.696,4
254,61b7404507b79a564847ff33,2021-11-02,2,24.348,2
255,61b7404507b79a564847ff7e,2021-11-03,6,73.044,6
256,61b7404507b79a564847ffca,2021-11-04,5,60.87,5
257,61b7404507b79a564848000e,2021-11-05,6,73.044,6
258,61b7404507b79a5648480055,2021-11-06,5,60.87,4
259,61b7404507b79a5648480097,2021-11-07,2,24.348,1
260,61b7404507b79a56484800db,2021-11-08,2,24.348,2
261,61b7404507b79a5648480112,2021-11-09,4,48.696,4
262,61b7404507b79a564848015e,2021-11-10,4,48.696,3
263,61b7404507b79a56484801ba,2021-11-11,10,121.74,10
264,61b7404507b79a5648480211,2021-11-12,9,109.566,8
265,61b7404507b79a564848025d,2021-11-13,3,36.522,3
266,61b7404507b79a564848029e,2021-11-14,3,36.522,3
267,61b7404507b79a5648480325,2021-11-16,1,12.174,1
268,61b7404507b79a5648480361,2021-11-17,2,24.348,2
269,61b7404507b79a56484803af,2021-11-18,2,24.348,2
270,61b7404507b79a56484803ed,2021-11-19,5,60.87,5
271,61b7404507b79a564848042c,2021-11-20,5,60.87,3
272,61b7404507b79a5648480476,2021-11-21,3,36.522,3
273,61b7404507b79a56484804be,2021-11-22,4,48.696,4
274,61b7404507b79a56484804fd,2021-11-23,4,48.696,4
275,61b7404507b79a5648480542,2021-11-24,10,121.74,9
276,61b7404507b79a564848059c,2021-11-25,2,24.348,2
277,61b7404507b79a56484805e8,2021-11-26,1,12.174,1
278,61b7404507b79a5648480627,2021-11-27,3,36.522,3
279,61b7404507b79a5648480666,2021-11-28,7,85.21799999999999,6
280,61b7404507b79a56484806c0,2021-11-29,2,24.348,2
281,61b7404507b79a564848070d,2021-11-30,6,73.044,6
282,61b7404507b79a564848075c,2021-12-01,8,97.392,6
283,61b7404507b79a56484807b6,2021-12-02,9,109.566,7
284,61b7404507b79a56484807ff,2021-12-03,9,109.566,6
285,61b7404507b79a564848084f,2021-12-04,3,36.522,3
286,61b7404507b79a5648480897,2021-12-05,7,85.21799999999999,6
287,61b7404507b79a56484808dd,2021-12-06,1,12.174,1
288,61b7404507b79a564848092f,2021-12-07,3,36.522,3
289,61b7404507b79a564848097a,2021-12-08,4,48.696,4
290,61b7404507b79a56484809d0,2021-12-09,6,73.044,4
291,61b7404507b79a5648480a1c,2021-12-10,3,36.522,3
292,61b7404507b79a5648480a77,2021-12-11,6,73.044,5
293,61b7404507b79a5648480abc,2021-12-12,4,48.696,4
294,61b96845a8e72c4e0f3cdd91,2021-12-13,2,24.348,2
295,61b96847a8e72c4e0f3ce1dc,2021-12-14,6,73.044,5
296,61bab9c6385dfadc3bb05a7f,2021-12-15,5,60.87,5
297,61bc0b45bf6bf83638b2ecce,2021-12-16,3,36.522,3
298,61bd5cc92ba1e5deafba3d1b,2021-12-17,6,73.044,5
299,61beae4c788bf61c6312c476,2021-12-18,7,85.21799999999999,6
300,61bfffc4e28191f78b9ac1d1,2021-12-19,3,36.522,3
301,61c1514f17a34a9d1024f54b,2021-12-20,3,36.522,3
302,61c2a2c7bfb2b5337e2cf129,2021-12-21,2,24.348,2
303,61c3f4455ca5bbc672c1dd3b,2021-12-22,2,24.348,2
304,61c545c7c1ab103b33c72244,2021-12-23,4,48.696,4
305,61c69746817cbdd80affe58a,2021-12-24,2,24.348,2
306,61c7e8c9abb988dae9d1a4f8,2021-12-25,5,60.87,4
307,61c93a4bed4d4732bd86595b,2021-12-26,4,48.696,4
308,61ca8bc502d7e21fd47e9d80,2021-12-27,3,36.522,3
309,61cbdd46f5a1487f388d3a1d,2021-12-28,6,73.044,6
310,61cd2ec8a89b9655cc04952d,2021-12-29,8,97.392,8
311,61ce804c268bc3aefc123b6e,2021-12-30,9,109.566,7
