,_id,date,quantity,revenue,ordersCount
44,61b7404307b79a564847bedb,2021-02-15,2,48.0,2
45,61b7404307b79a564847bf12,2021-02-16,5,120.0,3
46,61b7404307b79a564847bf3d,2021-02-17,2,48.0,2
47,61b7404307b79a564847bf66,2021-02-18,7,168.0,5
48,61b7404307b79a564847bf96,2021-02-19,1,24.0,1
49,61b7404307b79a564847bfbc,2021-02-20,18,432.0,8
50,61b7404307b79a564847bfe2,2021-02-21,6,144.0,2
51,61b7404307b79a564847c006,2021-02-22,6,144.0,5
52,61b7404307b79a564847c02f,2021-02-23,1,24.0,1
53,61b7404307b79a564847c055,2021-02-24,4,96.0,4
54,61b7404307b79a564847c07a,2021-02-25,4,96.0,3
55,61b7404307b79a564847c0a3,2021-02-26,1,24.0,1
56,61b7404307b79a564847c0cf,2021-02-27,1,24.0,1
57,61b7404307b79a564847c110,2021-03-01,6,144.0,2
58,61b7404307b79a564847c168,2021-03-03,3,72.0,2
59,61b7404307b79a564847c1af,2021-03-05,3,72.0,3
60,61b7404307b79a564847c1df,2021-03-06,2,48.0,2
61,61b7404307b79a564847c225,2021-03-07,1,24.0,1
62,61b7404307b79a564847c261,2021-03-08,3,72.0,3
63,61b7404307b79a564847c2aa,2021-03-09,1,24.0,1
64,61b7404307b79a564847c2ec,2021-03-10,4,96.0,2
65,61b7404307b79a564847c335,2021-03-11,3,72.0,3
66,61b7404307b79a564847c371,2021-03-12,1,24.0,1
67,61b7404307b79a564847c3d5,2021-03-13,5,120.0,4
68,61b7404307b79a564847c43d,2021-03-15,6,144.0,4
69,61b7404307b79a564847c499,2021-03-16,1,24.0,1
70,61b7404307b79a564847c55c,2021-03-19,3,72.0,3
71,61b7404307b79a564847c5a0,2021-03-20,4,96.0,4
72,61b7404307b79a564847c5e6,2021-03-21,1,24.0,1
73,61b7404307b79a564847c621,2021-03-22,2,48.0,2
74,61b7404307b79a564847c691,2021-03-24,7,168.0,5
75,61b7404307b79a564847c715,2021-03-26,2,48.0,2
76,61b7404307b79a564847c74e,2021-03-27,3,72.0,2
77,61b7404307b79a564847c7a4,2021-03-28,3,72.0,3
78,61b7404307b79a564847c7f6,2021-03-29,4,96.0,4
79,61b7404307b79a564847c843,2021-03-30,3,72.0,3
80,61b7404307b79a564847c88e,2021-03-31,1,24.0,1
81,61b7404307b79a564847c8dd,2021-04-01,3,72.0,3
82,61b7404307b79a564847c92d,2021-04-02,1,24.0,1
83,61b7404307b79a564847c970,2021-04-03,6,144.0,3
84,61b7404307b79a564847c9b6,2021-04-04,2,48.0,1
85,61b7404307b79a564847c9f8,2021-04-05,4,96.0,2
86,61b7404307b79a564847ca3a,2021-04-06,4,96.0,4
87,61b7404307b79a564847ca8f,2021-04-07,4,96.0,3
88,61b7404307b79a564847cae1,2021-04-08,1,24.0,1
89,61b7404307b79a564847cb8e,2021-04-10,1,24.0,1
90,61b7404307b79a564847cc43,2021-04-13,2,48.0,1
91,61b7404307b79a564847cc69,2021-04-14,2,48.0,2
92,61b7404307b79a564847cd1d,2021-04-17,1,24.0,1
93,61b7404307b79a564847ce0c,2021-04-21,1,24.0,1
94,61b7404307b79a564847ce9e,2021-04-24,2,48.0,1
95,61b7404307b79a564847ceda,2021-04-25,1,24.0,1
96,61b7404307b79a564847cf54,2021-04-28,1,24.0,1
97,61b7404307b79a564847cf8b,2021-04-29,1,24.0,1
98,61b7404407b79a564847cfb1,2021-04-30,1,24.0,1
99,61b7404407b79a564847cff0,2021-05-01,1,24.0,1
100,61b7404407b79a564847d052,2021-05-03,1,24.0,1
101,61b7404407b79a564847d0e2,2021-05-06,1,24.0,1
102,61b7404407b79a564847d11d,2021-05-07,2,48.0,2
103,61b7404407b79a564847d209,2021-05-11,1,24.0,1
104,61b7404407b79a564847d2dd,2021-05-14,1,24.0,1
105,61b7404407b79a564847d3a0,2021-05-17,1,24.0,1
106,61b7404407b79a564847d3dc,2021-05-18,4,96.0,3
107,61b7404407b79a564847d428,2021-05-19,1,24.0,1
108,61b7404407b79a564847d46d,2021-05-20,1,24.0,1
109,61b7404407b79a564847d538,2021-05-23,2,48.0,1
110,61b7404407b79a564847d5cd,2021-05-25,1,24.0,1
111,61b7404407b79a564847d613,2021-05-26,1,24.0,1
112,61b7404407b79a564847d6f4,2021-05-29,4,96.0,3
113,61b7404407b79a564847d737,2021-05-30,1,24.0,1
114,61b7404407b79a564847d913,2021-06-05,3,72.0,2
115,61b7404407b79a564847d95f,2021-06-06,1,24.0,1
116,61b7404407b79a564847d9ac,2021-06-07,2,48.0,2
117,61b7404407b79a564847da37,2021-06-09,1,24.0,1
118,61b7404407b79a564847da99,2021-06-10,1,24.0,1
119,61b7404407b79a564847daf3,2021-06-12,2,48.0,1
120,61b7404407b79a564847db3e,2021-06-14,1,24.0,1
121,61b7404407b79a564847dbc1,2021-06-17,1,24.0,1
122,61b7404407b79a564847dc75,2021-06-21,2,48.0,1
123,61b7404407b79a564847dccd,2021-06-23,1,24.0,1
124,61b7404407b79a564847dd03,2021-06-24,2,48.0,2
125,61b7404407b79a564847dea1,2021-07-03,1,24.0,1
126,61b7404407b79a564847ded4,2021-07-04,2,48.0,1
127,61b7404407b79a564847e00a,2021-07-07,1,24.0,1
128,61b7404407b79a564847e0c6,2021-07-09,2,48.0,2
129,61b7404407b79a564847e125,2021-07-10,2,48.0,2
130,61b7404407b79a564847e169,2021-07-11,2,48.0,1
131,61b7404407b79a564847e235,2021-07-14,2,48.0,1
132,61b7404407b79a564847e368,2021-07-19,2,48.0,1
133,61b7404407b79a564847e437,2021-07-22,5,120.0,3
134,61b7404407b79a564847e491,2021-07-23,1,24.0,1
135,61b7404407b79a564847e529,2021-07-25,2,48.0,1
136,61b7404407b79a564847e65e,2021-07-30,1,24.0,1
137,61b7404407b79a564847e68b,2021-07-31,1,24.0,1
138,61b7404407b79a564847e6bb,2021-08-01,2,48.0,1
139,61b7404407b79a564847e7b4,2021-08-05,1,24.0,1
140,61b7404407b79a564847e7fb,2021-08-06,1,24.0,1
141,61b7404407b79a564847e893,2021-08-08,1,24.0,1
142,61b7404407b79a564847e917,2021-08-10,1,24.0,1
143,61b7404407b79a564847ea19,2021-08-13,2,48.0,2
144,61b7404407b79a564847ea66,2021-08-14,1,24.0,1
145,61b7404407b79a564847eb94,2021-08-18,2,48.0,2
146,61b7404407b79a564847ebe1,2021-08-19,1,24.0,1
147,61b7404407b79a564847ed87,2021-08-26,2,48.0,2
148,61b7404407b79a564847eea3,2021-08-31,1,24.0,1
149,61b7404407b79a564847ef78,2021-09-04,3,72.0,2
150,61b7404407b79a564847eff6,2021-09-06,2,48.0,2
151,61b7404407b79a564847f0ce,2021-09-09,1,24.0,1
152,61b7404407b79a564847f1a5,2021-09-12,1,24.0,1
153,61b7404407b79a564847f1e4,2021-09-13,1,24.0,1
154,61b7404407b79a564847f331,2021-09-18,1,24.0,1
155,61b7404507b79a564847f385,2021-09-20,1,24.0,1
156,61b7404507b79a564847f422,2021-09-22,1,20.87,1
157,61b7404507b79a564847f46d,2021-09-23,2,41.74,2
158,61b7404507b79a564847f4c5,2021-09-24,1,20.87,1
159,61b7404507b79a564847f548,2021-09-26,1,20.87,1
160,61b7404507b79a564847f720,2021-10-03,2,41.74,1
161,61b7404507b79a564847f760,2021-10-04,2,41.74,2
162,61b7404507b79a564847f7e4,2021-10-06,2,41.74,1
163,61b7404507b79a564847f83c,2021-10-07,1,20.87,1
164,61b7404507b79a564847f896,2021-10-08,1,20.87,1
165,61b7404507b79a564847f992,2021-10-12,2,41.74,2
166,61b7404507b79a564847fa37,2021-10-14,1,20.87,1
167,61b7404507b79a564847fa86,2021-10-15,1,20.87,1
168,61b7404507b79a564847fc17,2021-10-21,2,41.74,2
169,61b7404507b79a564847fc68,2021-10-22,2,41.74,1
170,61b7404507b79a564847fe29,2021-10-29,2,41.74,1
171,61b7404507b79a564848015c,2021-11-10,3,62.61,2
172,61b7404507b79a5648480209,2021-11-12,4,83.48,2
173,61b7404507b79a564848025a,2021-11-13,3,62.61,3
174,61b7404507b79a56484802d3,2021-11-15,2,41.74,2
175,61b7404507b79a564848035c,2021-11-17,1,20.87,1
176,61b7404507b79a56484803ad,2021-11-18,1,20.87,1
177,61b7404507b79a5648480429,2021-11-20,2,41.74,2
178,61b7404507b79a5648480473,2021-11-21,1,20.87,1
179,61b7404507b79a56484804bd,2021-11-22,1,20.87,1
180,61b7404507b79a5648480599,2021-11-25,4,83.48,4
181,61b7404507b79a5648480625,2021-11-27,8,166.96,2
182,61b7404507b79a564848065f,2021-11-28,3,62.61,2
183,61b7404507b79a56484806be,2021-11-29,3,62.61,3
184,61b7404507b79a564848070b,2021-11-30,3,62.61,3
185,61b7404507b79a5648480759,2021-12-01,1,20.87,1
186,61b7404507b79a56484807b4,2021-12-02,3,62.61,1
187,61b7404507b79a56484807fc,2021-12-03,4,83.48,4
188,61b7404507b79a564848084d,2021-12-04,3,62.61,3
189,61b7404507b79a5648480895,2021-12-05,2,41.74,1
190,61b7404507b79a56484808d9,2021-12-06,1,20.87,1
191,61b7404507b79a564848092c,2021-12-07,1,20.87,1
192,61b7404507b79a56484809cc,2021-12-09,4,83.48,4
193,61b7404507b79a5648480a18,2021-12-10,7,146.09,6
194,61b7404507b79a5648480a74,2021-12-11,7,146.09,5
195,61b7404507b79a5648480ab9,2021-12-12,4,83.48,4
196,61b96846a8e72c4e0f3cdf4d,2021-12-13,4,83.48,4
197,61b96848a8e72c4e0f3ce3cb,2021-12-14,6,125.22000000000001,5
198,61bab9c6385dfadc3bb05ace,2021-12-15,9,187.83,7
199,61bc0b46bf6bf83638b2ee33,2021-12-16,4,83.48,3
200,61bd5cc82ba1e5deafba3c34,2021-12-17,4,83.48,3
201,61beae4d788bf61c6312c5ba,2021-12-18,10,208.70000000000002,7
202,61bfffc4e28191f78b9ac0f5,2021-12-19,6,125.22000000000001,5
203,61c2a2c7bfb2b5337e2cf178,2021-12-21,3,62.61,2
204,61c3f4455ca5bbc672c1dd2f,2021-12-22,4,83.48,3
205,61c545c8c1ab103b33c72368,2021-12-23,7,146.09,6
206,61c69747817cbdd80affe808,2021-12-24,6,125.22000000000001,5
207,61c7e8c9abb988dae9d1a4f9,2021-12-25,6,125.22000000000001,6
208,61c93a4aed4d4732bd865788,2021-12-26,23,480.01000000000005,15
209,61ca8bc502d7e21fd47e9d6a,2021-12-27,12,250.44000000000003,10
210,61cbdd46f5a1487f388d3a71,2021-12-28,7,146.09,6
211,61cd2ec7a89b9655cc049287,2021-12-29,14,292.18,13
212,61ce804c268bc3aefc123b63,2021-12-30,8,166.96,6
