,_id,date,quantity,revenue,ordersCount
0,61b7404407b79a564847dba3,2021-06-17,3,96.0,3
1,61b7404407b79a564847dbd0,2021-06-18,5,160.0,5
2,61b7404407b79a564847dc00,2021-06-19,6,192.0,6
3,61b7404407b79a564847dc2d,2021-06-20,6,192.0,6
4,61b7404407b79a564847dc58,2021-06-21,8,256.0,8
5,61b7404407b79a564847dc84,2021-06-22,8,256.0,8
6,61b7404407b79a564847dcb0,2021-06-23,3,96.0,3
7,61b7404407b79a564847dce3,2021-06-24,5,160.0,5
8,61b7404407b79a564847dd11,2021-06-25,5,160.0,5
9,61b7404407b79a564847dd42,2021-06-26,5,160.0,5
10,61b7404407b79a564847dd70,2021-06-27,11,352.0,10
11,61b7404407b79a564847dd9e,2021-06-28,6,192.0,6
12,61b7404407b79a564847ddcf,2021-06-29,4,128.0,4
13,61b7404407b79a564847ddf8,2021-06-30,11,352.0,11
14,61b7404407b79a564847de23,2021-07-01,4,128.0,4
15,61b7404407b79a564847de82,2021-07-03,1,32.0,1
16,61b7404407b79a564847deae,2021-07-04,7,224.0,7
17,61b7404407b79a564847defd,2021-07-05,8,256.0,8
18,61b7404407b79a564847dfcc,2021-07-07,13,416.0,13
19,61b7404407b79a564847e02a,2021-07-08,6,192.0,6
20,61b7404407b79a564847e086,2021-07-09,4,128.0,4
21,61b7404407b79a564847e0e9,2021-07-10,5,160.0,5
22,61b7404407b79a564847e138,2021-07-11,3,96.0,3
23,61b7404407b79a564847e181,2021-07-12,6,192.0,6
24,61b7404407b79a564847e1ce,2021-07-13,3,96.0,3
25,61b7404407b79a564847e217,2021-07-14,3,96.0,3
26,61b7404407b79a564847e23f,2021-07-15,3,96.0,3
27,61b7404407b79a564847e26f,2021-07-16,6,192.0,6
28,61b7404407b79a564847e2b5,2021-07-17,8,256.0,6
29,61b7404407b79a564847e2fe,2021-07-18,8,256.0,8
30,61b7404407b79a564847e340,2021-07-19,4,128.0,4
31,61b7404407b79a564847e37c,2021-07-20,1,32.0,1
32,61b7404407b79a564847e3c9,2021-07-21,3,96.0,3
33,61b7404407b79a564847e40a,2021-07-22,9,288.0,8
34,61b7404407b79a564847e452,2021-07-23,8,256.0,8
35,61b7404407b79a564847e4a6,2021-07-24,7,224.0,7
36,61b7404407b79a564847e4f2,2021-07-25,8,256.0,8
37,61b7404407b79a564847e53d,2021-07-26,4,128.0,4
38,61b7404407b79a564847e57b,2021-07-27,4,128.0,4
39,61b7404407b79a564847e5b6,2021-07-28,9,288.0,9
40,61b7404407b79a564847e5f3,2021-07-29,7,224.0,7
41,61b7404407b79a564847e630,2021-07-30,15,480.0,14
42,61b7404407b79a564847e668,2021-07-31,6,192.0,6
43,61b7404407b79a564847e69c,2021-08-01,12,384.0,12
44,61b7404407b79a564847e6ce,2021-08-02,9,288.0,9
45,61b7404407b79a564847e70b,2021-08-03,7,224.0,7
46,61b7404407b79a564847e74e,2021-08-04,12,384.0,12
47,61b7404407b79a564847e78c,2021-08-05,11,352.0,11
48,61b7404407b79a564847e7cb,2021-08-06,18,576.0,18
49,61b7404407b79a564847e80d,2021-08-07,7,224.0,7
50,61b7404407b79a564847e92d,2021-08-11,8,256.0,8
51,61b7404407b79a564847e971,2021-08-12,6,192.0,5
52,61b7404407b79a564847e9e1,2021-08-13,9,288.0,9
53,61b7404407b79a564847ea33,2021-08-14,7,224.0,7
54,61b7404407b79a564847ea7f,2021-08-15,10,320.0,10
55,61b7404407b79a564847eac8,2021-08-16,9,288.0,9
56,61b7404407b79a564847eb14,2021-08-17,6,192.0,6
57,61b7404407b79a564847eb5e,2021-08-18,4,128.0,4
58,61b7404407b79a564847ebb2,2021-08-19,6,192.0,6
59,61b7404407b79a564847ebf3,2021-08-20,8,256.0,8
60,61b7404407b79a564847ec41,2021-08-21,9,288.0,9
61,61b7404407b79a564847ec84,2021-08-22,3,96.0,3
62,61b7404407b79a564847ecbb,2021-08-23,5,160.0,5
63,61b7404407b79a564847ecf5,2021-08-24,6,192.0,6
64,61b7404407b79a564847ed2e,2021-08-25,5,160.0,5
65,61b7404407b79a564847ed66,2021-08-26,19,608.0,15
66,61b7404407b79a564847ed99,2021-08-27,8,256.0,8
67,61b7404407b79a564847edda,2021-08-28,6,192.0,6
68,61b7404407b79a564847ee16,2021-08-29,10,320.0,10
69,61b7404407b79a564847ee53,2021-08-30,6,192.0,6
70,61b7404407b79a564847ee89,2021-08-31,4,128.0,4
71,61b7404407b79a564847eead,2021-09-01,7,224.0,7
72,61b7404407b79a564847eed7,2021-09-02,11,352.0,11
73,61b7404407b79a564847ef15,2021-09-03,14,448.0,14
74,61b7404407b79a564847ef85,2021-09-05,2,64.0,2
75,61b7404407b79a564847efc8,2021-09-06,2,64.0,2
76,61b7404407b79a564847f00a,2021-09-07,6,192.0,6
77,61b7404407b79a564847f057,2021-09-08,6,192.0,6
78,61b7404407b79a564847f09e,2021-09-09,9,288.0,9
79,61b7404407b79a564847f0e0,2021-09-10,7,224.0,6
80,61b7404407b79a564847f137,2021-09-11,6,192.0,6
81,61b7404407b79a564847f16e,2021-09-12,6,192.0,6
82,61b7404407b79a564847f1b7,2021-09-13,3,96.0,3
83,61b7404407b79a564847f1f8,2021-09-14,9,288.0,9
84,61b7404407b79a564847f239,2021-09-15,8,256.0,7
85,61b7404407b79a564847f27c,2021-09-16,17,544.0,16
86,61b7404407b79a564847f2c0,2021-09-17,13,416.0,13
87,61b7404407b79a564847f303,2021-09-18,2,64.0,2
88,61b7404507b79a564847f33b,2021-09-19,3,96.0,3
89,61b7404507b79a564847f364,2021-09-20,6,187.826,6
90,61b7404507b79a564847f395,2021-09-21,10,278.26,10
91,61b7404507b79a564847f3e6,2021-09-22,9,250.434,8
92,61b7404507b79a564847f434,2021-09-23,14,389.564,14
93,61b7404507b79a564847f47e,2021-09-24,13,361.738,13
94,61b7404507b79a564847f4d9,2021-09-25,7,194.782,7
95,61b7404507b79a564847f514,2021-09-26,4,111.304,4
96,61b7404507b79a564847f559,2021-09-27,7,194.782,7
97,61b7404507b79a564847f5a0,2021-09-28,9,250.434,9
98,61b7404507b79a564847f5e3,2021-09-29,9,250.434,8
99,61b7404507b79a564847f623,2021-09-30,15,417.39,14
100,61b7404507b79a564847f65e,2021-10-01,11,306.086,11
101,61b7404507b79a564847f6a2,2021-10-02,8,222.608,8
102,61b7404507b79a564847f6eb,2021-10-03,8,222.608,8
