,_id,date,quantity,revenue,ordersCount
41,61b7404307b79a564847be25,2021-02-11,6,138,4
42,61b7404307b79a564847be56,2021-02-12,17,391,14
43,61b7404307b79a564847be6e,2021-02-13,5,115,2
44,61b7404307b79a564847bea1,2021-02-14,7,161,6
45,61b7404307b79a564847bed5,2021-02-15,6,138,6
46,61b7404307b79a564847bf0b,2021-02-16,16,368,11
47,61b7404307b79a564847bf38,2021-02-17,15,345,13
48,61b7404307b79a564847bf5f,2021-02-18,8,184,6
49,61b7404307b79a564847bf90,2021-02-19,8,184,7
50,61b7404307b79a564847bfb4,2021-02-20,5,115,3
51,61b7404307b79a564847bfdf,2021-02-21,4,92,3
52,61b7404307b79a564847bffd,2021-02-22,4,92,3
53,61b7404307b79a564847c027,2021-02-23,8,184,4
54,61b7404307b79a564847c04c,2021-02-24,12,276,12
55,61b7404307b79a564847c075,2021-02-25,8,194,7
56,61b7404307b79a564847c09d,2021-02-26,3,69,3
57,61b7404307b79a564847c0c7,2021-02-27,9,207,8
58,61b7404307b79a564847c0ee,2021-02-28,4,92,2
59,61b7404307b79a564847c10c,2021-03-01,10,230,7
60,61b7404307b79a564847c12e,2021-03-02,6,138,6
61,61b7404307b79a564847c160,2021-03-03,16,368,13
62,61b7404307b79a564847c188,2021-03-04,33,759,21
63,61b7404307b79a564847c1a9,2021-03-05,10,230,8
64,61b7404307b79a564847c1d6,2021-03-06,6,138,5
65,61b7404307b79a564847c219,2021-03-07,21,483,15
66,61b7404307b79a564847c257,2021-03-08,35,805,21
67,61b7404307b79a564847c2a0,2021-03-09,30,690,24
68,61b7404307b79a564847c2e0,2021-03-10,20,460,14
69,61b7404307b79a564847c328,2021-03-11,37,851,27
70,61b7404307b79a564847c369,2021-03-12,19,437,12
71,61b7404307b79a564847c3c6,2021-03-13,39,897,24
72,61b7404307b79a564847c3f4,2021-03-14,1,23,1
73,61b7404307b79a564847c42d,2021-03-15,43,989,31
74,61b7404307b79a564847c476,2021-03-16,20,460,16
75,61b7404307b79a564847c4c7,2021-03-17,44,1012,25
76,61b7404307b79a564847c503,2021-03-18,44,1012,32
77,61b7404307b79a564847c54d,2021-03-19,35,805,19
78,61b7404307b79a564847c595,2021-03-20,24,552,19
79,61b7404307b79a564847c5d9,2021-03-21,24,552,18
80,61b7404307b79a564847c614,2021-03-22,19,437,13
81,61b7404307b79a564847c64b,2021-03-23,15,345,12
82,61b7404307b79a564847c684,2021-03-24,34,782,24
83,61b7404307b79a564847c6c9,2021-03-25,63,1449,44
84,61b7404307b79a564847c70a,2021-03-26,66,1518,38
85,61b7404307b79a564847c743,2021-03-27,27,621,20
86,61b7404307b79a564847c795,2021-03-28,24,552,20
87,61b7404307b79a564847c7dd,2021-03-29,25,575,17
88,61b7404307b79a564847c833,2021-03-30,44,1012,26
89,61b7404307b79a564847c87c,2021-03-31,64,1472,39
90,61b7404307b79a564847c8cb,2021-04-01,97,2231,62
91,61b7404307b79a564847c91d,2021-04-02,82,1886,55
92,61b7404307b79a564847c967,2021-04-03,15,345,15
93,61b7404307b79a564847c9a7,2021-04-04,17,391,10
94,61b7404307b79a564847c9ef,2021-04-05,23,529,19
95,61b7404307b79a564847ca2d,2021-04-06,38,874,25
96,61b7404307b79a564847ca86,2021-04-07,25,575,20
97,61b7404307b79a564847cad3,2021-04-08,54,1242,37
98,61b7404307b79a564847cb29,2021-04-09,46,1058,27
99,61b7404307b79a564847cb7e,2021-04-10,36,828,25
100,61b7404307b79a564847cbc5,2021-04-11,18,414,12
101,61b7404307b79a564847cc05,2021-04-12,32,736,22
102,61b7404307b79a564847cc38,2021-04-13,5,115,5
103,61b7404307b79a564847cc66,2021-04-14,16,373,10
104,61b7404307b79a564847cc9a,2021-04-15,7,161,7
105,61b7404307b79a564847ccd7,2021-04-16,12,276,9
106,61b7404307b79a564847cd13,2021-04-17,10,230,7
107,61b7404307b79a564847cd56,2021-04-18,7,161,6
108,61b7404307b79a564847cd8c,2021-04-19,13,299,10
109,61b7404307b79a564847cdc8,2021-04-20,15,345,9
110,61b7404307b79a564847ce02,2021-04-21,9,207,7
111,61b7404307b79a564847ce3c,2021-04-22,23,529,15
112,61b7404307b79a564847ce75,2021-04-23,19,437,12
113,61b7404307b79a564847ce9b,2021-04-24,21,483,18
114,61b7404307b79a564847ced1,2021-04-25,21,483,12
115,61b7404307b79a564847cef8,2021-04-26,26,598,17
116,61b7404307b79a564847cf21,2021-04-27,30,690,16
117,61b7404307b79a564847cf50,2021-04-28,19,437,13
118,61b7404307b79a564847cf85,2021-04-29,24,552,17
119,61b7404407b79a564847cfaa,2021-04-30,37,851,24
120,61b7404407b79a564847cfe8,2021-05-01,29,667,16
121,61b7404407b79a564847d01e,2021-05-02,12,276,10
122,61b7404407b79a564847d04e,2021-05-03,12,276,10
123,61b7404407b79a564847d084,2021-05-04,13,299,10
124,61b7404407b79a564847d0ab,2021-05-05,19,437,14
125,61b7404407b79a564847d0dc,2021-05-06,17,391,11
126,61b7404407b79a564847d118,2021-05-07,17,391,13
127,61b7404407b79a564847d15b,2021-05-08,23,529,17
128,61b7404407b79a564847d199,2021-05-09,21,488,14
129,61b7404407b79a564847d1d2,2021-05-10,11,253,7
130,61b7404407b79a564847d200,2021-05-11,13,299,11
131,61b7404407b79a564847d234,2021-05-12,12,276,9
132,61b7404407b79a564847d276,2021-05-13,58,1334,41
133,61b7404407b79a564847d2cf,2021-05-14,77,1771,41
134,61b7404407b79a564847d31e,2021-05-15,83,1909,57
135,61b7404407b79a564847d35f,2021-05-16,41,943,29
136,61b7404407b79a564847d392,2021-05-17,38,874,29
137,61b7404407b79a564847d3d3,2021-05-18,28,644,19
138,61b7404407b79a564847d41d,2021-05-19,33,759,24
139,61b7404407b79a564847d463,2021-05-20,56,1293,41
140,61b7404407b79a564847d4a8,2021-05-21,63,1449,35
141,61b7404407b79a564847d4eb,2021-05-22,43,994,32
142,61b7404407b79a564847d52d,2021-05-23,24,552,18
143,61b7404407b79a564847d573,2021-05-24,24,552,14
144,61b7404407b79a564847d5c1,2021-05-25,30,690,21
145,61b7404407b79a564847d607,2021-05-26,27,621,20
146,61b7404407b79a564847d652,2021-05-27,75,1725,46
147,61b7404407b79a564847d69a,2021-05-28,73,1679,51
148,61b7404407b79a564847d6e7,2021-05-29,48,1104,32
149,61b7404407b79a564847d72e,2021-05-30,54,1242,33
150,61b7404407b79a564847d77b,2021-05-31,39,897,28
151,61b7404407b79a564847d7c3,2021-06-01,40,920,27
152,61b7404407b79a564847d80c,2021-06-02,57,1311,36
153,61b7404407b79a564847d857,2021-06-03,59,1357,38
154,61b7404407b79a564847d8aa,2021-06-04,48,1104,32
155,61b7404407b79a564847d901,2021-06-05,44,1017,33
156,61b7404407b79a564847d953,2021-06-06,35,810,27
157,61b7404407b79a564847d9a1,2021-06-07,25,580,20
158,61b7404407b79a564847d9ee,2021-06-08,46,1058,29
159,61b7404407b79a564847da2b,2021-06-09,76,1748,43
160,61b7404407b79a564847da89,2021-06-10,41,948,31
161,61b7404407b79a564847dac3,2021-06-11,54,1247,40
162,61b7404407b79a564847daef,2021-06-12,23,529,13
163,61b7404407b79a564847db09,2021-06-13,12,276,9
164,61b7404407b79a564847db35,2021-06-14,53,1219,32
165,61b7404407b79a564847db67,2021-06-15,36,828,22
166,61b7404407b79a564847db8e,2021-06-16,51,1173,30
167,61b7404407b79a564847dbba,2021-06-17,38,874,29
168,61b7404407b79a564847dbe7,2021-06-18,28,644,20
169,61b7404407b79a564847dc17,2021-06-19,35,805,25
170,61b7404407b79a564847dc47,2021-06-20,26,598,18
171,61b7404407b79a564847dc71,2021-06-21,16,368,13
172,61b7404407b79a564847dc9d,2021-06-22,32,736,18
173,61b7404407b79a564847dcc5,2021-06-23,23,529,16
174,61b7404407b79a564847dcfa,2021-06-24,28,644,20
175,61b7404407b79a564847dd2c,2021-06-25,39,897,25
176,61b7404407b79a564847dd5a,2021-06-26,23,529,17
177,61b7404407b79a564847dd8a,2021-06-27,34,787,23
178,61b7404407b79a564847ddba,2021-06-28,41,943,27
179,61b7404407b79a564847dde4,2021-06-29,23,529,18
180,61b7404407b79a564847de0e,2021-06-30,45,1035,30
181,61b7404407b79a564847de3d,2021-07-01,61,1403,39
182,61b7404407b79a564847de6a,2021-07-02,48,1104,30
183,61b7404407b79a564847de9c,2021-07-03,32,736,22
184,61b7404407b79a564847decd,2021-07-04,30,690,25
185,61b7404407b79a564847df2e,2021-07-05,39,897,31
186,61b7404407b79a564847dfa0,2021-07-06,33,759,24
187,61b7404407b79a564847dffd,2021-07-07,52,1196,32
188,61b7404407b79a564847e05e,2021-07-08,52,1196,39
189,61b7404407b79a564847e0b8,2021-07-09,40,920,29
190,61b7404407b79a564847e11b,2021-07-10,33,759,24
191,61b7404407b79a564847e160,2021-07-11,14,322,12
192,61b7404407b79a564847e1b4,2021-07-12,30,690,18
193,61b7404407b79a564847e204,2021-07-13,19,437,15
194,61b7404407b79a564847e22f,2021-07-14,30,690,20
195,61b7404407b79a564847e25c,2021-07-15,42,966,27
196,61b7404407b79a564847e294,2021-07-16,42,966,25
197,61b7404407b79a564847e2e3,2021-07-17,13,299,11
198,61b7404407b79a564847e32b,2021-07-18,22,506,15
199,61b7404407b79a564847e362,2021-07-19,7,161,6
200,61b7404407b79a564847e3ae,2021-07-20,30,690,23
201,61b7404407b79a564847e3f2,2021-07-21,52,1196,35
202,61b7404407b79a564847e432,2021-07-22,47,1081,30
203,61b7404407b79a564847e487,2021-07-23,42,966,25
204,61b7404407b79a564847e4d2,2021-07-24,17,391,12
205,61b7404407b79a564847e521,2021-07-25,26,598,17
206,61b7404407b79a564847e562,2021-07-26,17,391,11
207,61b7404407b79a564847e59e,2021-07-27,22,506,17
208,61b7404407b79a564847e5e0,2021-07-28,35,805,22
209,61b7404407b79a564847e615,2021-07-29,35,805,22
210,61b7404407b79a564847e657,2021-07-30,51,1178,36
211,61b7404407b79a564847e684,2021-07-31,14,322,10
212,61b7404407b79a564847e6b5,2021-08-01,29,667,24
213,61b7404407b79a564847e6f5,2021-08-02,22,506,18
214,61b7404407b79a564847e72d,2021-08-03,21,493,15
215,61b7404407b79a564847e776,2021-08-04,34,782,24
216,61b7404407b79a564847e7ad,2021-08-05,57,1311,44
217,61b7404407b79a564847e7ef,2021-08-06,39,897,26
218,61b7404407b79a564847e830,2021-08-07,12,276,12
219,61b7404407b79a564847e88b,2021-08-08,17,391,11
220,61b7404407b79a564847e8ca,2021-08-09,31,713,21
221,61b7404407b79a564847e909,2021-08-10,30,695,23
222,61b7404407b79a564847e954,2021-08-11,44,1022,27
223,61b7404407b79a564847e9ae,2021-08-12,40,920,27
224,61b7404407b79a564847ea10,2021-08-13,34,787,27
225,61b7404407b79a564847ea5e,2021-08-14,46,1058,26
226,61b7404407b79a564847eaaa,2021-08-15,44,1012,29
227,61b7404407b79a564847eaf3,2021-08-16,31,713,20
228,61b7404407b79a564847eb3f,2021-08-17,24,552,19
229,61b7404407b79a564847eb88,2021-08-18,23,529,17
230,61b7404407b79a564847ebdb,2021-08-19,28,654,19
231,61b7404407b79a564847ec25,2021-08-20,27,626,19
232,61b7404407b79a564847ec6a,2021-08-21,24,561,18
233,61b7404407b79a564847eca5,2021-08-22,15,350,13
234,61b7404407b79a564847ecdc,2021-08-23,27,626,18
235,61b7404407b79a564847ed15,2021-08-24,24,552,18
236,61b7404407b79a564847ed4e,2021-08-25,12,276,8
237,61b7404407b79a564847ed80,2021-08-26,44,1012,30
238,61b7404407b79a564847edc3,2021-08-27,37,851,27
239,61b7404407b79a564847edf9,2021-08-28,14,322,12
240,61b7404407b79a564847ee3c,2021-08-29,23,529,18
241,61b7404407b79a564847ee7e,2021-08-30,23,529,18
242,61b7404407b79a564847ee9d,2021-08-31,19,437,12
243,61b7404407b79a564847eec3,2021-09-01,16,368,11
244,61b7404407b79a564847eef5,2021-09-02,67,1541,38
245,61b7404407b79a564847ef49,2021-09-03,67,1541,39
246,61b7404407b79a564847ef73,2021-09-04,18,424,17
247,61b7404407b79a564847efa9,2021-09-05,12,276,11
248,61b7404407b79a564847efed,2021-09-06,14,322,11
249,61b7404407b79a564847f031,2021-09-07,16,368,12
250,61b7404407b79a564847f07f,2021-09-08,23,529,20
251,61b7404407b79a564847f0c7,2021-09-09,50,1150,40
252,61b7404407b79a564847f112,2021-09-10,43,989,30
253,61b7404407b79a564847f15b,2021-09-11,40,920,26
254,61b7404407b79a564847f19c,2021-09-12,16,368,12
255,61b7404407b79a564847f1dc,2021-09-13,12,276,7
256,61b7404407b79a564847f220,2021-09-14,11,253,9
257,61b7404407b79a564847f25d,2021-09-15,19,437,15
258,61b7404407b79a564847f2ae,2021-09-16,30,695,20
259,61b7404407b79a564847f2ed,2021-09-17,27,621,18
260,61b7404407b79a564847f32a,2021-09-18,27,621,20
261,61b7404507b79a564847f358,2021-09-19,17,391,11
262,61b7404507b79a564847f37e,2021-09-20,24,540,18
263,61b7404507b79a564847f3cb,2021-09-21,24,480,18
264,61b7404507b79a564847f418,2021-09-22,61,1225,43
265,61b7404507b79a564847f465,2021-09-23,157,3150,97
266,61b7404507b79a564847f4b2,2021-09-24,58,1160,42
267,61b7404507b79a564847f501,2021-09-25,25,505,18
268,61b7404507b79a564847f541,2021-09-26,25,505,18
269,61b7404507b79a564847f583,2021-09-27,17,345,17
270,61b7404507b79a564847f5ce,2021-09-28,14,280,10
271,61b7404507b79a564847f60f,2021-09-29,20,405,15
272,61b7404507b79a564847f648,2021-09-30,44,880,28
273,61b7404507b79a564847f689,2021-10-01,47,940,27
274,61b7404507b79a564847f6ce,2021-10-02,23,470,18
275,61b7404507b79a564847f716,2021-10-03,15,300,12
276,61b7404507b79a564847f757,2021-10-04,16,320,12
277,61b7404507b79a564847f79a,2021-10-05,24,480,19
278,61b7404507b79a564847f7da,2021-10-06,25,500,19
279,61b7404507b79a564847f831,2021-10-07,24,480,18
280,61b7404507b79a564847f88e,2021-10-08,52,1045,33
281,61b7404507b79a564847f8d3,2021-10-09,19,380,16
282,61b7404507b79a564847f8fd,2021-10-10,11,220,9
283,61b7404507b79a564847f950,2021-10-11,13,260,9
284,61b7404507b79a564847f987,2021-10-12,12,240,10
285,61b7404507b79a564847f9cc,2021-10-13,11,220,9
286,61b7404507b79a564847fa2b,2021-10-14,37,745,28
287,61b7404507b79a564847fa7c,2021-10-15,36,720,24
288,61b7404507b79a564847fac7,2021-10-16,31,620,23
289,61b7404507b79a564847faf7,2021-10-17,26,520,16
290,61b7404507b79a564847fb35,2021-10-18,11,220,8
291,61b7404507b79a564847fb6f,2021-10-19,7,140,7
292,61b7404507b79a564847fbaf,2021-10-20,10,200,9
293,61b7404507b79a564847fc0c,2021-10-21,41,825,31
294,61b7404507b79a564847fc5f,2021-10-22,35,700,25
295,61b7404507b79a564847fca2,2021-10-23,9,180,7
296,61b7404507b79a564847fce4,2021-10-24,11,220,9
297,61b7404507b79a564847fd20,2021-10-25,21,425,17
298,61b7404507b79a564847fd64,2021-10-26,20,400,14
299,61b7404507b79a564847fd99,2021-10-27,19,380,15
300,61b7404507b79a564847fde0,2021-10-28,32,650,23
301,61b7404507b79a564847fe1f,2021-10-29,46,920,32
302,61b7404507b79a564847fe5e,2021-10-30,25,515,21
303,61b7404507b79a564847fea9,2021-10-31,10,200,9
304,61b7404507b79a564847feea,2021-11-01,22,440,13
305,61b7404507b79a564847ff29,2021-11-02,17,340,10
306,61b7404507b79a564847ff73,2021-11-03,24,480,20
307,61b7404507b79a564847ffc1,2021-11-04,35,705,24
308,61b7404507b79a564847ffff,2021-11-05,24,480,18
309,61b7404507b79a564848004b,2021-11-06,17,340,15
310,61b7404507b79a564848008d,2021-11-07,7,140,7
311,61b7404507b79a56484800cb,2021-11-08,12,240,10
312,61b7404507b79a564848010c,2021-11-09,10,200,8
313,61b7404507b79a5648480154,2021-11-10,11,220,7
314,61b7404507b79a56484801ae,2021-11-11,38,760,26
315,61b7404507b79a5648480200,2021-11-12,31,620,28
316,61b7404507b79a5648480251,2021-11-13,15,305,12
317,61b7404507b79a5648480296,2021-11-14,5,100,5
318,61b7404507b79a56484802ce,2021-11-15,5,100,4
319,61b7404507b79a5648480317,2021-11-16,9,180,9
320,61b7404507b79a5648480356,2021-11-17,6,120,4
321,61b7404507b79a56484803a5,2021-11-18,6,125,6
322,61b7404507b79a56484803e1,2021-11-19,20,405,16
323,61b7404507b79a5648480420,2021-11-20,14,280,12
324,61b7404507b79a564848046c,2021-11-21,14,280,10
325,61b7404507b79a56484804b8,2021-11-22,14,280,10
326,61b7404507b79a56484804f7,2021-11-23,8,160,7
327,61b7404507b79a5648480538,2021-11-24,12,240,11
328,61b7404507b79a564848058f,2021-11-25,42,840,24
329,61b7404507b79a56484805de,2021-11-26,39,780,26
330,61b7404507b79a564848061c,2021-11-27,30,600,27
331,61b7404507b79a5648480655,2021-11-28,19,380,12
332,61b7404507b79a56484806b6,2021-11-29,22,440,15
333,61b7404507b79a5648480706,2021-11-30,27,545,16
334,61b7404507b79a564848074f,2021-12-01,17,340,12
335,61b7404507b79a56484807aa,2021-12-02,27,540,18
336,61b7404507b79a56484807f1,2021-12-03,16,320,13
337,61b7404507b79a5648480844,2021-12-04,10,200,6
338,61b7404507b79a564848088f,2021-12-05,11,220,9
339,61b7404507b79a56484808d0,2021-12-06,8,160,7
340,61b7404507b79a564848091e,2021-12-07,15,300,10
341,61b7404507b79a5648480972,2021-12-08,5,100,5
342,61b7404507b79a56484809c2,2021-12-09,14,280,12
343,61b7404507b79a5648480a0e,2021-12-10,9,180,8
344,61b7404507b79a5648480a6a,2021-12-11,11,220,9
345,61b7404507b79a5648480ab5,2021-12-12,13,260,8
346,61b96845a8e72c4e0f3cddac,2021-12-13,4,80,3
347,61b96847a8e72c4e0f3ce17b,2021-12-14,12,240,10
348,61bab9c6385dfadc3bb05a8f,2021-12-15,8,160,8
349,61bc0b46bf6bf83638b2edf4,2021-12-16,16,320,13
350,61bd5cc92ba1e5deafba3d07,2021-12-17,15,300,11
351,61beae4c788bf61c6312c481,2021-12-18,16,320,13
352,61bfffc4e28191f78b9ac106,2021-12-19,12,240,11
353,61c1514f17a34a9d1024f5b7,2021-12-20,15,300,13
354,61c2a2c6bfb2b5337e2cefa8,2021-12-21,6,120,5
355,61c3f4455ca5bbc672c1dd53,2021-12-22,5,100,4
356,61c545c7c1ab103b33c7226f,2021-12-23,12,240,10
357,61c69746817cbdd80affe567,2021-12-24,33,660,24
358,61c7e8caabb988dae9d1a664,2021-12-25,8,160,6
359,61c93a4bed4d4732bd8658f5,2021-12-26,1,20,1
360,61ca8bc502d7e21fd47e9d9f,2021-12-27,4,80,4
361,61cbdd46f5a1487f388d3a35,2021-12-28,10,200,8
362,61cd2ec7a89b9655cc049367,2021-12-29,14,280,10
363,61ce804c268bc3aefc123bb9,2021-12-30,9,180,8
