,_id,date,quantity,revenue,ordersCount
0,61b7404407b79a564847f177,2021-09-12,5,90.0,5
1,61b7404407b79a564847f1c2,2021-09-13,2,36.0,2
2,61b7404407b79a564847f207,2021-09-14,2,36.0,2
3,61b7404407b79a564847f248,2021-09-15,4,72.0,2
4,61b7404407b79a564847f28e,2021-09-16,4,72.0,3
5,61b7404407b79a564847f2d1,2021-09-17,2,36.0,2
6,61b7404407b79a564847f311,2021-09-18,6,108.0,4
7,61b7404507b79a564847f342,2021-09-19,3,54.0,2
8,61b7404507b79a564847f36e,2021-09-20,1,18.0,1
9,61b7404507b79a564847f3a6,2021-09-21,4,62.608,4
10,61b7404507b79a564847f3f9,2021-09-22,6,93.912,3
11,61b7404507b79a564847f447,2021-09-23,3,46.955999999999996,3
12,61b7404507b79a564847f48d,2021-09-24,2,31.304,2
13,61b7404507b79a564847f4e5,2021-09-25,6,93.91199999999999,6
14,61b7404507b79a564847f526,2021-09-26,1,15.652,1
15,61b7404507b79a564847f567,2021-09-27,3,46.955999999999996,2
16,61b7404507b79a564847f5b4,2021-09-28,1,15.652,1
17,61b7404507b79a564847f5f0,2021-09-29,6,93.91199999999999,6
18,61b7404507b79a564847f62f,2021-09-30,7,109.564,7
19,61b7404507b79a564847f672,2021-10-01,13,203.476,8
20,61b7404507b79a564847f6af,2021-10-02,7,109.564,5
21,61b7404507b79a564847f6f9,2021-10-03,6,93.91199999999999,5
22,61b7404507b79a564847f73a,2021-10-04,5,78.25999999999999,4
23,61b7404507b79a564847f77d,2021-10-05,2,31.304,2
24,61b7404507b79a564847f7bc,2021-10-06,7,109.564,4
25,61b7404507b79a564847f805,2021-10-07,8,125.216,5
26,61b7404507b79a564847f866,2021-10-08,4,62.608,3
27,61b7404507b79a564847f8ba,2021-10-09,6,93.91199999999999,5
28,61b7404507b79a564847f8ea,2021-10-10,5,78.25999999999999,4
29,61b7404507b79a564847f933,2021-10-11,3,46.955999999999996,3
30,61b7404507b79a564847f96e,2021-10-12,6,93.912,3
31,61b7404507b79a564847f9a8,2021-10-13,3,46.955999999999996,3
32,61b7404507b79a564847fa02,2021-10-14,11,172.172,8
33,61b7404507b79a564847fa5b,2021-10-15,4,62.608,3
34,61b7404507b79a564847faaa,2021-10-16,5,78.25999999999999,5
35,61b7404507b79a564847fae1,2021-10-17,5,78.25999999999999,4
36,61b7404507b79a564847fb17,2021-10-18,2,31.304,2
37,61b7404507b79a564847fb54,2021-10-19,2,31.304,2
38,61b7404507b79a564847fb8d,2021-10-20,3,46.955999999999996,3
39,61b7404507b79a564847fbe6,2021-10-21,7,109.564,6
40,61b7404507b79a564847fc40,2021-10-22,13,203.476,7
41,61b7404507b79a564847fc85,2021-10-23,2,31.304,2
42,61b7404507b79a564847fcc5,2021-10-24,5,78.25999999999999,4
43,61b7404507b79a564847fd07,2021-10-25,5,78.25999999999999,5
44,61b7404507b79a564847fd42,2021-10-26,6,93.91199999999999,4
45,61b7404507b79a564847fd82,2021-10-27,1,15.652,1
46,61b7404507b79a564847fdc2,2021-10-28,2,31.304,2
47,61b7404507b79a564847fe01,2021-10-29,3,46.955999999999996,2
48,61b7404507b79a564847fe47,2021-10-30,3,46.955999999999996,3
49,61b7404507b79a564847fe8c,2021-10-31,1,15.652,1
50,61b7404507b79a564847fecc,2021-11-01,1,15.652,1
51,61b7404507b79a564847ff0f,2021-11-02,2,31.304,2
52,61b7404507b79a564847ff56,2021-11-03,3,46.955999999999996,2
53,61b7404507b79a564847ff9d,2021-11-04,9,140.868,7
54,61b7404507b79a564847ffe7,2021-11-05,10,156.51999999999998,8
55,61b7404507b79a5648480028,2021-11-06,7,109.564,5
56,61b7404507b79a5648480072,2021-11-07,7,109.564,6
57,61b7404507b79a56484800ad,2021-11-08,7,109.564,7
58,61b7404507b79a56484800ec,2021-11-09,10,156.51999999999998,8
59,61b7404507b79a564848012b,2021-11-10,2,31.304,2
60,61b7404507b79a564848017a,2021-11-11,5,78.25999999999999,4
61,61b7404507b79a56484801e2,2021-11-12,9,140.868,9
62,61b7404507b79a564848022e,2021-11-13,14,219.128,12
63,61b7404507b79a5648480271,2021-11-14,3,46.955999999999996,3
64,61b7404507b79a56484802b4,2021-11-15,2,31.304,2
65,61b7404507b79a564848033c,2021-11-17,3,46.955999999999996,3
66,61b7404507b79a564848037a,2021-11-18,2,31.304,2
67,61b7404507b79a56484803c6,2021-11-19,11,172.172,8
68,61b7404507b79a5648480400,2021-11-20,5,78.25999999999999,5
69,61b7404507b79a564848044f,2021-11-21,4,62.608,2
70,61b7404507b79a5648480491,2021-11-22,3,46.955999999999996,2
71,61b7404507b79a56484804d5,2021-11-23,8,125.216,7
72,61b7404507b79a5648480516,2021-11-24,4,62.608,3
73,61b7404507b79a5648480561,2021-11-25,6,93.912,4
74,61b7404507b79a56484805c0,2021-11-26,6,93.91199999999999,5
75,61b7404507b79a56484805fe,2021-11-27,19,297.388,14
76,61b7404507b79a5648480639,2021-11-28,8,125.21600000000001,4
77,61b7404507b79a564848068e,2021-11-29,8,125.216,6
78,61b7404507b79a56484806e5,2021-11-30,1,15.652,1
79,61b7404507b79a5648480725,2021-12-01,3,46.955999999999996,3
80,61b7404507b79a564848077d,2021-12-02,6,93.91199999999999,4
81,61b7404507b79a56484807d1,2021-12-03,11,172.172,7
82,61b7404507b79a564848081b,2021-12-04,6,93.91199999999999,6
83,61b7404507b79a564848086e,2021-12-05,6,93.91199999999999,5
84,61b7404507b79a56484808ae,2021-12-06,4,62.608,4
85,61b7404507b79a56484808f8,2021-12-07,9,140.868,7
86,61b7404507b79a5648480947,2021-12-08,4,62.608,4
87,61b7404507b79a5648480999,2021-12-09,8,125.216,6
88,61b7404507b79a56484809ed,2021-12-10,6,93.912,3
89,61b7404507b79a5648480a45,2021-12-11,8,125.216,8
90,61b7404507b79a5648480a90,2021-12-12,4,62.608,4
91,61b96845a8e72c4e0f3cddb6,2021-12-13,7,109.56400000000001,5
92,61b96847a8e72c4e0f3ce171,2021-12-14,8,125.216,7
93,61bab9c6385dfadc3bb05b6e,2021-12-15,4,62.608,4
94,61bc0b46bf6bf83638b2ee22,2021-12-16,4,62.608,3
95,61bd5cc82ba1e5deafba3b9b,2021-12-17,13,203.47599999999994,11
96,61beae4c788bf61c6312c473,2021-12-18,17,266.08399999999995,12
97,61bfffc4e28191f78b9ac0b1,2021-12-19,5,78.25999999999999,4
98,61c1514f17a34a9d1024f45b,2021-12-20,9,140.868,8
99,61c2a2c7bfb2b5337e2cf0ea,2021-12-21,4,62.608,4
100,61c3f4455ca5bbc672c1dd07,2021-12-22,12,187.82399999999996,11
101,61c545c7c1ab103b33c721a3,2021-12-23,12,187.82399999999996,11
102,61c69746817cbdd80affe53d,2021-12-24,6,93.91199999999999,6
103,61c7e8c9abb988dae9d1a4af,2021-12-25,10,156.51999999999998,10
104,61c93a4aed4d4732bd86576f,2021-12-26,12,187.82399999999996,11
105,61ca8bc502d7e21fd47e9d8c,2021-12-27,15,234.77999999999994,11
106,61cbdd46f5a1487f388d39cb,2021-12-28,15,234.77999999999997,12
107,61cd2ec7a89b9655cc049381,2021-12-29,5,78.25999999999999,4
108,61ce804c268bc3aefc123b98,2021-12-30,16,250.43199999999996,13
