,_id,date,quantity,revenue,ordersCount
0,61b7404307b79a564847b3c2,2021-01-01,3,84.0,3
1,61b7404307b79a564847b3e8,2021-01-02,6,168.0,6
2,61b7404307b79a564847b417,2021-01-03,7,196.0,7
3,61b7404307b79a564847b446,2021-01-04,7,196.0,7
4,61b7404307b79a564847b497,2021-01-05,7,196.0,7
5,61b7404307b79a564847b4dd,2021-01-06,2,56.0,2
6,61b7404307b79a564847b533,2021-01-07,8,224.0,8
7,61b7404307b79a564847b58e,2021-01-08,9,252.0,9
8,61b7404307b79a564847b5e2,2021-01-09,10,280.0,9
9,61b7404307b79a564847b66b,2021-01-11,1,28.0,1
10,61b7404307b79a564847b6b6,2021-01-12,1,28.0,1
11,61b7404307b79a564847b711,2021-01-13,7,196.0,7
12,61b7404307b79a564847b763,2021-01-14,5,140.0,5
13,61b7404307b79a564847b7a8,2021-01-15,1,28.0,1
14,61b7404307b79a564847b7fb,2021-01-16,4,112.0,4
15,61b7404307b79a564847b876,2021-01-18,5,140.0,5
16,61b7404307b79a564847b8c3,2021-01-19,2,56.0,2
17,61b7404307b79a564847b8ff,2021-01-20,2,56.0,2
18,61b7404307b79a564847b949,2021-01-21,2,56.0,2
19,61b7404307b79a564847b992,2021-01-22,7,196.0,7
20,61b7404307b79a564847b9de,2021-01-23,6,168.0,6
21,61b7404307b79a564847ba25,2021-01-24,2,56.0,2
22,61b7404307b79a564847ba60,2021-01-25,3,84.0,3
23,61b7404307b79a564847baa3,2021-01-26,3,84.0,3
24,61b7404307b79a564847bae3,2021-01-27,3,84.0,3
25,61b7404307b79a564847bb30,2021-01-28,6,168.0,6
26,61b7404307b79a564847bb7c,2021-01-29,8,224.0,8
27,61b7404307b79a564847bbce,2021-01-30,7,196.0,6
28,61b7404307b79a564847bc0c,2021-01-31,2,56.0,2
29,61b7404307b79a564847bc60,2021-02-01,4,112.0,4
30,61b7404307b79a564847bca3,2021-02-02,3,84.0,3
31,61b7404307b79a564847bcf5,2021-02-03,3,84.0,3
32,61b7404307b79a564847bd39,2021-02-04,3,84.0,3
33,61b7404307b79a564847c02e,2021-02-23,1,28.0,1
34,61b7404307b79a564847c167,2021-03-03,1,28.0,1
35,61b7404307b79a564847c18e,2021-03-04,1,28.0,1
36,61b7404307b79a564847c1ad,2021-03-05,1,28.0,1
37,61b7404307b79a564847c1dd,2021-03-06,2,56.0,1
38,61b7404307b79a564847c221,2021-03-07,2,56.0,2
39,61b7404307b79a564847c25f,2021-03-08,4,112.0,4
40,61b7404307b79a564847c2ea,2021-03-10,1,28.0,1
41,61b7404307b79a564847c333,2021-03-11,2,56.0,2
42,61b7404307b79a564847c3d2,2021-03-13,1,28.0,1
43,61b7404307b79a564847c438,2021-03-15,4,112.0,4
44,61b7404307b79a564847c490,2021-03-16,1,28.0,1
45,61b7404307b79a564847c50f,2021-03-18,3,84.0,3
46,61b7404307b79a564847c558,2021-03-19,1,28.0,1
47,61b7404307b79a564847c59d,2021-03-20,3,84.0,3
48,61b7404307b79a564847c61d,2021-03-22,2,56.0,2
49,61b7404307b79a564847c68e,2021-03-24,1,28.0,1
